source_group,split,n_images,n_boxes,crack_boxes,pothole_boxes,background_only
gaps384_train_1177_541_1_jpg,test,1,2,2,0,0
gaps384_train_1178_541_641_jpg,train,1,1,1,0,0
gaps384_train_1179_541_1_jpg,train,1,1,1,0,0
gaps384_train_1180_541_1_jpg,train,1,2,2,0,0
gaps384_train_1180_541_641_jpg,train,1,1,1,0,0
gaps384_train_1181_541_1_jpg,test,1,1,1,0,0
gaps384_train_1181_541_641_jpg,val,1,1,1,0,0
gaps384_train_1182_541_1_jpg,test,1,1,1,0,0
gaps384_train_1182_541_641_jpg,test,1,1,1,0,0
gaps384_train_1190_1_1_jpg,val,1,3,3,0,0
gaps384_train_1190_1_641_jpg,train,1,2,2,0,0
gaps384_train_1201_1_1_jpg,test,1,1,1,0,0
gaps384_train_1226_1_1_jpg,test,1,1,1,0,0
gaps384_train_1226_541_1_jpg,test,1,1,1,0,0
gaps384_train_1227_541_641_jpg,train,1,1,1,0,0
gaps384_train_1230_1_1_jpg,val,1,1,1,0,0
gaps384_train_1238_541_1_jpg,train,1,1,1,0,0
gaps384_train_1238_541_641_jpg,train,1,1,1,0,0
gaps384_train_1241_1_1_jpg,train,1,2,2,0,0
gaps384_train_1241_541_1_jpg,test,1,2,2,0,0
gaps384_train_1242_541_641_jpg,test,1,1,1,0,0
gaps384_train_1246_541_1_jpg,test,1,2,2,0,0
gaps384_train_1247_541_641_jpg,val,1,1,1,0,0
gaps384_train_1248_1_1_jpg,train,1,2,2,0,0
gaps384_train_1248_1_641_jpg,train,1,3,3,0,0
gaps384_train_1248_541_641_jpg,val,1,3,3,0,0
gaps384_train_1281_541_641_jpg,train,1,2,2,0,0
gaps384_train_1283_541_1_jpg,train,1,2,2,0,0
gaps384_train_1284_541_1_jpg,test,1,1,1,0,0
gaps384_train_1301_1_1_jpg,test,1,6,6,0,0
gaps384_train_1301_541_1_jpg,val,1,6,6,0,0
gaps384_train_1302_541_641_jpg,test,1,4,4,0,0
gaps384_train_1304_1_1_jpg,test,1,4,4,0,0
gaps384_train_1304_541_1_jpg,test,1,1,1,0,0
gaps384_train_1305_541_641_jpg,val,1,4,4,0,0
gaps384_train_1319_1_1_jpg,val,1,1,1,0,0
gaps384_train_1319_1_641_jpg,train,1,2,2,0,0
gaps384_train_1319_541_641_jpg,val,1,1,1,0,0
gaps384_train_1320_1_1_jpg,train,1,1,1,0,0
gaps384_train_1321_1_641_jpg,train,1,1,1,0,0
gaps384_train_1324_1_641_jpg,train,1,2,2,0,0
gaps384_train_1324_541_641_jpg,val,1,1,1,0,0
gaps384_train_1336_541_641_jpg,train,1,1,1,0,0
gaps384_train_1337_1_1_jpg,test,1,2,2,0,0
gaps384_train_1337_541_1_jpg,train,1,1,1,0,0
gaps384_train_1345_1_1_jpg,val,1,1,1,0,0
gaps384_train_1345_1_641_jpg,test,1,4,4,0,0
gaps384_train_1345_541_1_jpg,val,1,5,5,0,0
gaps384_train_1345_541_641_jpg,train,1,3,3,0,0
gaps384_train_1347_1_1_jpg,val,1,3,3,0,0
gaps384_train_1347_1_641_jpg,train,1,3,3,0,0
gaps384_train_1348_1_1_jpg,test,1,4,4,0,0
gaps384_train_1348_541_1_jpg,train,1,2,2,0,0
gaps384_train_1361_541_1_jpg,train,1,2,2,0,0
gaps384_train_1362_1_1_jpg,test,1,1,1,0,0
gaps384_train_1362_541_1_jpg,test,1,2,2,0,0
gaps384_train_1364_1_1_jpg,train,1,1,1,0,0
gaps384_train_1365_1_1_jpg,test,1,2,2,0,0
gaps384_train_1365_1_641_jpg,train,1,1,1,0,0
gaps384_train_1366_1_641_jpg,train,1,3,3,0,0
gaps384_train_1370_1_1_jpg,test,1,2,2,0,0
gaps384_train_1370_541_1_jpg,test,1,2,2,0,0
gaps384_train_1374_1_641_jpg,val,1,1,1,0,0
gaps384_train_1374_541_641_jpg,train,1,3,3,0,0
gaps384_train_1375_541_1_jpg,train,1,1,1,0,0
gaps384_train_1380_1_1_jpg,train,1,1,1,0,0
gaps384_train_1381_1_1_jpg,test,1,1,1,0,0
gaps384_train_1386_1_641_jpg,test,1,2,2,0,0
gaps384_train_1386_541_641_jpg,train,1,3,3,0,0
gaps384_train_1389_1_1_jpg,val,1,7,7,0,0
gaps384_train_1389_541_1_jpg,train,1,2,2,0,0
gaps384_train_1403_1_1_jpg,val,1,2,2,0,0
gaps384_train_1403_1_641_jpg,train,1,2,2,0,0
gaps384_train_1403_541_1_jpg,train,1,3,3,0,0
gaps384_valid_0005_1_641_jpg,test,1,1,1,0,0
gaps384_valid_0005_541_641_jpg,train,1,3,3,0,0
gaps384_valid_0009_1_1_jpg,val,1,2,2,0,0
gaps384_valid_0016_1_1_jpg,train,1,1,1,0,0
img-103_jpg,train,3,3,0,3,0
img-106_jpg,train,3,6,0,6,0
img-107_jpg,train,3,3,0,3,0
img-109_jpg,train,1,3,0,3,0
img-110_jpg,train,3,6,0,6,0
img-112_jpg,train,1,1,0,1,0
img-116_jpg,train,3,5,0,5,0
img-117_jpg,train,3,5,0,5,0
img-11_jpg,train,3,3,0,3,0
img-120_jpg,train,3,3,0,3,0
img-122_jpg,train,1,1,0,1,0
img-123_jpg,train,3,3,0,3,0
img-124_jpg,train,3,11,0,11,0
img-127_jpg,train,3,9,0,9,0
img-128_jpg,train,3,3,0,3,0
img-129_jpg,val,1,2,0,2,0
img-131_jpg,train,1,1,0,1,0
img-133_jpg,train,3,3,0,3,0
img-135_jpg,train,3,9,0,9,0
img-136_jpg,train,3,3,0,3,0
img-139_jpg,train,3,3,0,3,0
img-13_jpg,train,3,6,0,6,0
img-141_jpg,train,1,3,0,3,0
img-142_jpg,test,1,1,0,1,0
img-145_jpg,train,1,1,0,1,0
img-146_jpg,train,3,3,0,3,0
img-152_jpg,train,3,10,0,10,0
img-155_jpg,train,1,3,0,3,0
img-159_jpg,test,1,2,0,2,0
img-160_jpg,train,1,2,0,2,0
img-161_jpg,test,1,1,0,1,0
img-162_jpg,test,1,1,0,1,0
img-163_jpg,train,3,3,0,3,0
img-164_jpg,train,3,3,0,3,0
img-166_jpg,train,3,3,0,3,0
img-167_jpg,train,3,7,0,7,0
img-168_jpg,test,1,1,0,1,0
img-16_jpg,test,1,1,0,1,0
img-171_jpg,train,3,3,0,3,0
img-173_jpg,test,1,2,0,2,0
img-174_jpg,train,3,3,0,3,0
img-176_jpg,val,1,2,0,2,0
img-177_jpg,train,3,3,0,3,0
img-178_jpg,train,3,5,0,5,0
img-179_jpg,train,3,11,0,11,0
img-17_jpg,train,3,6,0,6,0
img-180_jpg,train,3,3,0,3,0
img-181_jpg,train,3,3,0,3,0
img-182_jpg,train,3,3,0,3,0
img-184_jpg,train,3,7,0,7,0
img-185_jpg,train,3,3,0,3,0
img-187_jpg,train,3,3,0,3,0
img-190_jpg,train,3,6,0,6,0
img-191_jpg,train,3,9,0,9,0
img-192_jpg,train,3,3,0,3,0
img-193_jpg,train,3,6,0,6,0
img-195_jpg,train,3,6,0,6,0
img-196_jpg,test,1,3,0,3,0
img-198_jpg,train,3,12,0,12,0
img-19_jpg,train,3,6,0,6,0
img-201_jpg,train,1,1,0,1,0
img-205_jpg,train,3,6,0,6,0
img-206_jpg,train,3,3,0,3,0
img-208_jpg,train,3,9,0,9,0
img-209_jpg,train,1,1,0,1,0
img-20_jpg,train,3,9,0,9,0
img-210_jpg,train,3,3,0,3,0
img-211_jpg,train,3,3,0,3,0
img-212_jpg,train,1,1,0,1,0
img-215_jpg,train,3,3,0,3,0
img-216_jpg,train,3,9,0,9,0
img-220_jpg,train,3,4,0,4,0
img-221_jpg,train,3,6,0,6,0
img-222_jpg,train,1,1,0,1,0
img-224_jpg,test,1,1,0,1,0
img-227_jpg,train,3,6,0,6,0
img-229_jpg,train,3,6,0,6,0
img-22_jpg,train,3,3,0,3,0
img-230_jpg,train,1,3,0,3,0
img-232_jpg,train,3,6,0,6,0
img-233_jpg,train,3,6,0,6,0
img-234_jpg,train,3,3,0,3,0
img-235_jpg,train,3,3,0,3,0
img-238_jpg,train,3,3,0,3,0
img-239_jpg,train,3,3,0,3,0
img-23_jpg,train,3,11,0,11,0
img-242_jpg,train,3,3,0,3,0
img-245_jpg,train,3,6,0,6,0
img-247_jpg,val,1,1,0,1,0
img-248_jpg,test,1,1,0,1,0
img-249_jpg,train,3,3,0,3,0
img-250_jpg,train,3,3,0,3,0
img-251_jpg,train,3,3,0,3,0
img-253_jpg,train,1,1,0,1,0
img-254_jpg,test,1,1,0,1,0
img-255_jpg,train,1,1,0,1,0
img-260_jpg,train,3,3,0,3,0
img-266_jpg,train,3,6,0,6,0
img-267_jpg,train,3,9,0,9,0
img-268_jpg,train,3,3,0,3,0
img-26_jpg,train,3,3,0,3,0
img-273_jpg,train,3,3,0,3,0
img-274_jpg,train,3,9,0,9,0
img-275_jpg,train,3,3,0,3,0
img-276_jpg,train,3,3,0,3,0
img-277_jpg,train,3,3,0,3,0
img-278_jpg,train,3,6,0,6,0
img-279_jpg,train,3,3,0,3,0
img-281_jpg,train,3,3,0,3,0
img-286_jpg,train,3,9,0,9,0
img-288_jpg,train,3,9,0,9,0
img-28_jpg,train,3,6,0,6,0
img-292_jpg,train,3,3,0,3,0
img-293_jpg,train,3,12,0,12,0
img-294_jpg,train,3,10,0,10,0
img-296_jpg,train,3,3,0,3,0
img-29_jpg,train,3,6,0,6,0
img-2_jpg,train,3,9,0,9,0
img-300_jpg,train,3,12,0,12,0
img-301_jpg,train,3,6,0,6,0
img-302_jpg,train,3,3,0,3,0
img-311_jpg,train,3,3,0,3,0
img-316_jpg,train,3,3,0,3,0
img-31_jpg,train,3,3,0,3,0
img-320_jpg,train,3,5,0,5,0
img-326_jpg,train,3,3,0,3,0
img-328_jpg,train,3,10,0,10,0
img-329_jpg,train,3,11,0,11,0
img-32_jpg,train,3,6,0,6,0
img-330_jpg,train,2,4,0,4,0
img-340_jpg,train,3,6,0,6,0
img-343_jpg,train,2,2,0,2,0
img-344_jpg,train,3,12,0,12,0
img-346_jpg,train,3,12,0,12,0
img-352_jpg,train,3,6,0,6,0
img-356_jpg,train,3,3,0,3,0
img-358_jpg,train,2,4,0,4,0
img-35_jpg,train,3,3,0,3,0
img-360_jpg,train,3,18,0,18,0
img-361_jpg,train,3,3,0,3,0
img-362_jpg,train,3,6,0,6,0
img-365_jpg,train,2,6,0,6,0
img-366_jpg,train,3,3,0,3,0
img-368_jpg,train,3,13,0,13,0
img-370_jpg,train,2,2,0,2,0
img-372_jpg,train,2,2,0,2,0
img-373_jpg,train,3,3,0,3,0
img-375_jpg,train,3,6,0,6,0
img-376_jpg,train,3,6,0,6,0
img-377_jpg,train,3,6,0,6,0
img-379_jpg,train,3,3,0,3,0
img-37_jpg,train,2,6,0,6,0
img-380_jpg,train,3,3,0,3,0
img-381_jpg,train,3,3,0,3,0
img-382_jpg,train,3,9,0,9,0
img-383_jpg,train,3,18,0,18,0
img-389_jpg,train,3,15,0,15,0
img-38_jpg,train,3,6,0,6,0
img-392_jpg,train,3,3,0,3,0
img-393_jpg,train,3,6,0,6,0
img-396_jpg,train,3,3,0,3,0
img-399_jpg,train,3,38,0,38,0
img-3_jpg,train,3,3,0,3,0
img-400_jpg,train,3,3,0,3,0
img-401_jpg,val,1,1,0,1,0
img-403_jpg,train,3,3,0,3,0
img-405_jpg,train,3,21,0,21,0
img-409_jpg,train,3,9,0,9,0
img-411_jpg,train,3,36,0,36,0
img-413_jpg,train,3,9,0,9,0
img-415_jpg,train,3,6,0,6,0
img-418_jpg,train,3,10,0,10,0
img-41_jpg,train,3,5,0,5,0
img-421_jpg,train,3,12,0,12,0
img-423_jpg,train,3,3,0,3,0
img-425_jpg,train,3,6,0,6,0
img-426_jpg,train,3,3,0,3,0
img-427_jpg,train,3,3,0,3,0
img-428_jpg,train,3,16,0,16,0
img-42_jpg,train,3,6,0,6,0
img-433_jpg,train,3,6,0,6,0
img-438_jpg,train,3,3,0,3,0
img-441_jpg,train,3,9,0,9,0
img-446_jpg,train,3,21,0,21,0
img-449_jpg,train,3,9,0,9,0
img-44_jpg,train,3,6,0,6,0
img-450_jpg,train,3,3,0,3,0
img-455_jpg,train,3,3,0,3,0
img-460_jpg,train,3,6,0,6,0
img-461_jpg,train,3,3,0,3,0
img-462_jpg,train,3,3,0,3,0
img-466_jpg,train,3,3,0,3,0
img-46_jpg,train,3,3,0,3,0
img-472_jpg,train,3,3,0,3,0
img-473_jpg,train,3,3,0,3,0
img-474_jpg,train,3,9,0,9,0
img-478_jpg,train,3,6,0,6,0
img-479_jpg,train,3,3,0,3,0
img-480_jpg,train,3,8,0,8,0
img-483_jpg,train,3,3,0,3,0
img-484_jpg,train,3,15,0,15,0
img-485_jpg,train,3,3,0,3,0
img-487_jpg,train,2,4,0,4,0
img-488_jpg,train,3,6,0,6,0
img-490_jpg,train,3,9,0,9,0
img-493_jpg,train,3,32,0,32,0
img-496_jpg,train,3,3,0,3,0
img-498_jpg,train,3,15,0,15,0
img-4_jpg,train,3,3,0,3,0
img-501_jpg,train,3,6,0,6,0
img-502_jpg,train,3,13,0,13,0
img-504_jpg,train,3,6,0,6,0
img-505_jpg,train,3,3,0,3,0
img-507_jpg,train,3,16,0,16,0
img-508_jpg,train,3,20,0,20,0
img-50_jpg,train,3,3,0,3,0
img-515_jpg,train,3,3,0,3,0
img-517_jpg,train,3,6,0,6,0
img-518_jpg,train,3,3,0,3,0
img-519_jpg,train,3,20,0,20,0
img-51_jpg,train,3,6,0,6,0
img-521_jpg,train,2,2,0,2,0
img-523_jpg,train,3,6,0,6,0
img-525_jpg,train,3,6,0,6,0
img-527_jpg,train,3,3,0,3,0
img-52_jpg,train,3,6,0,6,0
img-534_jpg,train,3,11,0,11,0
img-538_jpg,train,3,3,0,3,0
img-539_jpg,train,3,9,0,9,0
img-53_jpg,train,3,4,0,4,0
img-541_jpg,train,3,3,0,3,0
img-543_jpg,train,1,2,0,2,0
img-544_jpg,val,1,2,0,2,0
img-550_jpg,train,1,5,0,5,0
img-554_jpg,val,1,6,0,6,0
img-555_jpg,train,1,1,0,1,0
img-556_jpg,test,1,3,0,3,0
img-557_jpg,test,1,1,0,1,0
img-559_jpg,train,1,1,0,1,0
img-566_jpg,train,1,9,0,9,0
img-571_jpg,val,1,7,0,7,0
img-573_jpg,train,1,1,0,1,0
img-574_jpg,train,1,7,0,7,0
img-576_jpg,test,1,2,0,2,0
img-578_jpg,train,1,1,0,1,0
img-580_jpg,test,1,3,0,3,0
img-584_jpg,test,1,1,0,1,0
img-588_jpg,train,1,1,0,1,0
img-591_jpg,test,1,2,0,2,0
img-595_jpg,train,1,11,0,11,0
img-600_jpg,train,1,5,0,5,0
img-611_jpg,val,1,1,0,1,0
img-613_jpg,test,1,3,0,3,0
img-615_jpg,val,1,1,0,1,0
img-619_jpg,test,1,1,0,1,0
img-621_jpg,test,1,4,0,4,0
img-636_jpg,train,1,5,0,5,0
img-638_jpg,train,1,1,0,1,0
img-639_jpg,train,1,1,0,1,0
img-63_jpg,train,1,1,0,1,0
img-641_jpg,test,1,1,0,1,0
img-646_jpg,train,1,1,0,1,0
img-647_jpg,train,1,1,0,1,0
img-648_jpg,train,1,9,0,9,0
img-649_jpg,test,1,1,0,1,0
img-64_jpg,train,1,1,0,1,0
img-650_jpg,val,1,2,0,2,0
img-654_jpg,test,1,2,0,2,0
img-655_jpg,train,1,7,0,7,0
img-656_jpg,test,1,1,0,1,0
img-65_jpg,test,1,1,0,1,0
img-66_jpg,test,1,3,0,3,0
img-67_jpg,train,1,2,0,2,0
img-68_jpg,val,1,2,0,2,0
img-69_jpg,val,1,1,0,1,0
img-71_jpg,test,1,1,0,1,0
img-72_jpg,val,1,1,0,1,0
img-78_jpg,train,1,2,0,2,0
img_1725_jpg_jpg,train,1,1,1,0,0
img_2910_jpg_jpg,train,1,1,1,0,0
img_2911_jpg_jpg,test,1,1,1,0,0
img_2928_jpg_jpg,train,1,1,1,0,0
img_2930_jpg,train,1,1,1,0,0
img_2931_jpg,test,1,1,1,0,0
img_2932_jpg,train,1,1,1,0,0
img_2934_jpg,test,1,1,1,0,0
img_2935_jpg,train,1,1,1,0,0
img_2936_jpg,val,1,1,1,0,0
img_2937_jpg,val,1,1,1,0,0
img_2938_jpg,test,1,3,3,0,0
img_2939_jpg_jpg,test,1,1,1,0,0
img_2940_jpg,train,4,4,4,0,0
img_2941_jpg,train,4,4,4,0,0
img_2942_jpg,train,4,4,4,0,0
img_2944_jpg_jpg,val,1,2,2,0,0
img_5746_jpg_jpg,train,4,4,4,0,0
img_5747_jpg_jpg,train,3,3,3,0,0
img_5749_jpg_jpg,train,3,3,3,0,0
img_5751_jpg_jpg,train,3,3,3,0,0
img_5752_jpg_jpg,train,2,2,2,0,0
img_5758_jpg_jpg,train,3,3,3,0,0
img_5759_jpg_jpg,train,4,4,4,0,0
img_5763_jpg_jpg,train,3,3,3,0,0
img_5764_jpg_jpg,train,3,3,3,0,0
img_5765_jpg_jpg,train,3,6,6,0,0
img_5766_jpg_jpg,train,3,3,3,0,0
img_5767_jpg_jpg,train,3,3,3,0,0
img_5774_jpg_jpg,train,4,4,4,0,0
img_5775_jpg_jpg,train,2,2,2,0,0
img_5776_jpg_jpg,train,3,6,6,0,0
img_5777_jpg_jpg,train,3,6,6,0,0
img_5778_jpg_jpg,train,2,2,2,0,0
img_5779_jpg_jpg,train,1,2,2,0,0
img_5780_jpg_jpg,train,4,4,4,0,0
img_5781_jpg_jpg,train,4,8,8,0,0
img_5782_jpg_jpg,train,3,3,3,0,0
img_5787_jpg_jpg,train,1,2,2,0,0
img_5788_jpg_jpg,train,3,3,3,0,0
img_5791_jpg_jpg,val,1,1,1,0,0
img_6182_jpg_jpg,test,1,1,1,0,0
img_6183_jpg_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_0_1_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_0_2_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_100_0_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_100_1_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_100_2_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_100_3_jpg,test,1,4,4,0,0
noncrack_noncrack_concrete_wall_100_5_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_0_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_10_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_101_11_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_1_jpg,val,1,2,2,0,0
noncrack_noncrack_concrete_wall_101_3_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_101_4_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_5_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_6_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_101_7_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_0_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_1_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_2_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_3_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_4_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_6_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_7_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_102_8_jpg,val,1,2,2,0,0
noncrack_noncrack_concrete_wall_103_2_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_103_3_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_103_4_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_10_0_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_10_1_jpg,val,1,0,0,0,1
noncrack_noncrack_concrete_wall_10_2_jpg,val,1,2,2,0,0
noncrack_noncrack_concrete_wall_10_3_jpg,train,1,2,2,0,0
noncrack_noncrack_concrete_wall_10_4_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_10_5_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_0_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_1_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_2_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_3_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_5_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_11_6_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_11_7_jpg,val,1,4,4,0,0
noncrack_noncrack_concrete_wall_11_8_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_0_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_10_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_11_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_1_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_2_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_4_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_5_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_12_6_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_12_7_jpg,train,1,2,2,0,0
noncrack_noncrack_concrete_wall_12_8_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_13_0_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_13_1_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_13_3_jpg,test,1,0,0,0,1
noncrack_noncrack_concrete_wall_13_5_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_13_7_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_0_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_10_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_12_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_13_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_14_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_15_jpg,train,1,2,2,0,0
noncrack_noncrack_concrete_wall_14_16_jpg,test,1,0,0,0,1
noncrack_noncrack_concrete_wall_14_17_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_18_jpg,train,1,4,4,0,0
noncrack_noncrack_concrete_wall_14_19_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_1_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_20_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_21_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_22_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_14_23_jpg,val,1,2,2,0,0
noncrack_noncrack_concrete_wall_14_24_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_26_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_27_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_28_jpg,val,1,2,2,0,0
noncrack_noncrack_concrete_wall_14_29_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_2_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_14_30_jpg,train,1,2,2,0,0
noncrack_noncrack_concrete_wall_14_31_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_32_jpg,train,1,0,0,0,1
noncrack_noncrack_concrete_wall_14_33_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_3_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_4_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_5_jpg,test,1,4,4,0,0
noncrack_noncrack_concrete_wall_14_6_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_7_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_8_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_14_9_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_15_0_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_15_1_jpg,train,1,2,2,0,0
noncrack_noncrack_concrete_wall_15_2_jpg,train,1,4,4,0,0
noncrack_noncrack_concrete_wall_15_3_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_15_4_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_15_6_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_15_8_jpg,val,1,0,0,0,1
noncrack_noncrack_concrete_wall_15_9_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_16_0_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_16_2_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_16_3_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_16_4_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_16_6_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_17_0_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_17_1_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_17_2_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_17_3_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_17_4_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_0_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_10_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_18_13_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_14_jpg,test,1,3,3,0,0
noncrack_noncrack_concrete_wall_18_15_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_16_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_17_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_20_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_21_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_22_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_23_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_24_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_2_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_4_jpg,test,1,4,4,0,0
noncrack_noncrack_concrete_wall_18_5_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_18_6_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_7_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_18_8_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_0_jpg,train,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_10_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_11_jpg,val,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_12_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_2_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_4_jpg,train,1,3,3,0,0
noncrack_noncrack_concrete_wall_19_5_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_19_9_jpg,test,1,5,5,0,0
noncrack_noncrack_concrete_wall_1_0_jpg,test,1,1,1,0,0
noncrack_noncrack_concrete_wall_1_1_jpg,test,1,2,2,0,0
noncrack_noncrack_concrete_wall_1_2_jpg,train,1,1,1,0,0
